dataset,image_id,model,generated_caption,reference_captions,question,answers
coco,234757,blip1,there is a bird that is standing in the water next to a parking meter,"['A parking meter sitting in the middle of a flooded street.', 'A bunch of water covering a lot of stuff in the streer', 'there is a street that has been very flooded ', 'A flooded street with just the top of a parking meter, a bench and  couple of poles visible.', 'Some posts and the top of a bench are in high water.']",,
coco,268378,blip1,several people sitting at a table with plates of food and drinks,"['A group of people eating a meal at a table.', 'A group of people sitting at a table enjoying food.', 'Group of people smiling and eating a meal at a long table with candles.', 'Men and women eating dinner at a table.  ', 'A group of people sitting around a table with food and drink.']",,
coco,277020,blip1,there is a man in a suit and tie sitting at a table,"['A man sitting at a bar being served by a woman', 'A man sitting at a bar next to another man near a waitress.', 'A main sitting at a table being served', 'Man reaches over for his plate at a restaurant counter. ', 'Asian businessman in a restaurant with one of them being served. ']",,
coco,92053,blip1,there are three plates of food on a table with a glass of beer,"['Three plates, spoons and glasses on a dining table', 'A bunch of plates with food on them on a table. ', 'a couple of plates with food inside sits next to each other ', 'Three white dishes with three different sorts of food on them.', 'Three different meals on plates with silverware and beverages.']",,
coco,327780,blip1,there is a piece of cake that is on a plate with a fork,"['A fork cutting into a piece of cake', 'A piece of cake sitting on top of a blue and white paper plate.', 'a piece of yellow cake with white frosting on a paper plate ', 'A fork cutting a piece of cake on a plate', 'a close up of a piece of cake on a plate']",,
coco,2587,blip1,there is a banana and a chocolate donut in a bag,"['a close up of a banana and a doughnut in a plastic bag', 'Closeup of a bag containing a banana and a doughnut.', 'a banana and a chocolate frosted donut sitting in a baggie', 'A banana and donut in a sandwich bag.', 'A banana and donut in the same plastic bag.']",,
coco,507797,blip1,there is a group of people standing in front of a bus,"['Two buses parked next to each other in front of a building.', 'A group of people getting off of a bus.', 'A group of people getting off of a bus .', 'A group of older women getting off a parked bus', 'Elderly women debark a bus at a station. ']",,
vizwiz,720,blip1,there is a blurry picture of a street with cars parked on it,"['lawn street cars', 'cars', 'unanswerable']",,[]
vizwiz,567,blip1,this is an image of a computer screen with a error message,"['do you want to restore your computer using system cd', 'restore', 'do you want to restore your computer using system']",,[]
vizwiz,3699,blip1,there is a person that is standing on the floor with a book,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3410,blip1,there is a close up of a person ' s hand with a ring on it,"['unanswerable', 'unanswerable', 'no']",,[]
vizwiz,2882,blip1,harry potter and the deathly hallowse dvd,"['harry potter', 'harry potter deathly hallows', 'harry potter']",,[]
vizwiz,3602,blip1,there is a can of progrea sitting on a counter,"['progresso', 'progresso', 'progresso']",,[]
vizwiz,3245,blip1,there is a bag of chocolate haystacks sitting on a table,"['chocolate haystacks', 'chocolate haystacks', 'chocolate haystacks']",,[]
vizwiz,2129,blip1,there is a picture of a parrot sitting on top of a laptop,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2545,blip1,there is a close up of an open book with a hand holding it,"['90%', '90 percent', '85']",,[]
vizwiz,3051,blip1,this is a close up of a white shirt with buttons on it,"['button up shirt', 'shirt', 'grey button up']",,[]
vizwiz,1250,blip1,there is a blurry photo of a person holding a toothbrush,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1557,blip1,there is a book shelf with books and other items on it,"['shelving', 'pink shelves books speaker photos on', 'desk']",,[]
vizwiz,1304,blip1,there is a bottle of liquid sitting on a table in a living room,"['vinegar', 'bottle', 'vinegar']",,[]
vizwiz,1906,blip1,there is a close up of a hand holding a piece of paper,"['unanswerable', 'medicare card', 'cms']",,[]
vizwiz,2310,blip1,this is a picture of a cd case with a picture of the beatles,"['bluegrass americas music', 'bluegrass americas music', 'american bluegrass cd']",,[]
vizwiz,2422,blip1,this is a close up of a bottle of mouthwash on a counter,"['unanswerable', 'miracle whip', 'blue bottle']",,[]
vizwiz,2238,blip1,this is an image of a cell phone sitting on someone ' s lap,"['phone', 'cell phone', 'iphone']",,[]
vizwiz,1071,blip1,this is a close up of a piece of paper with a pair of scissors,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1313,blip1,this is an image of a computer screen with a picture on it,"['unanswerable', 'no', 'unanswerable']",,[]
vizwiz,1247,blip1,there is a can of food that is sitting on a table,"['12 28 2013', 'december 29th 2013', 'dec 28 2013']",,[]
vizwiz,3869,blip1,there is a carton of chocolate milk sitting on the floor,"['fat free milk', 'chocolate milk', 'chocolate fat free milk']",,[]
vizwiz,3234,blip1,there is a one dollar bill with a picture of a woman on it,"['1 dollar us bill', '1 dollar', '1 dollar bill']",,[]
vizwiz,4054,blip1,there is a person holding a plate with a toothbrush on it,"['negative', 'negative', 'i only see 1 line i think 2 means positive']",,[]
vizwiz,2956,blip1,there is a bottle of water sitting on top of a wooden dresser,"['bottle water', 'water bottle', 'bottled water']",,[]
vizwiz,2635,blip1,there is a small figurine of a boy sitting on a black surface,"['figurine', 'hobo', 'figurine boy']",,[]
vizwiz,4157,blip1,there is a t - shirt with the word phil university on it,"['ohio university logo', 'ohio university', 'ohio university']",,[]
vizwiz,2993,blip1,there is a close up of a man wearing a blue shirt and tie,"['unanswerable', 'american organization', 'unanswerable']",,[]
vizwiz,267,blip1,someone is holding up a purple box with information on it,"['advertisement', 'box', 'invitation']",,[]
vizwiz,488,blip1,there is a charger that is plugged into a laptop,"['dell charger', 'dell computer plug in', 'power supply dell']",,[]
vizwiz,2242,blip1,there is a close up of a white shirt with buttons on it,"['white', 'white', 'white']",,[]
vizwiz,663,blip1,there is a laptop computer sitting on a desk with a blue screen,"['unanswerable', 'no', 'no']",,[]
vizwiz,3150,blip1,this is an image of a toothbrush with a tube of toothpaste,"['biue', '1', '1 line']",,[]
vizwiz,3812,blip1,there is a digital clock mounted on the wall in a living room,"['23442', '23442', '23442']",,[]
vizwiz,4158,blip1,there is a person holding a deck of playing cards in their hand,"['playing cards', '2 kings', 'pair kings']",,[]
vizwiz,3336,blip1,there is a black hat with red writing on it sitting on a counter,"['red black yes', 'black red yes', 'black hat red writing']",,[]
vizwiz,3573,blip1,this is an image of a person holding a box of fruit,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1414,blip1,this is an image of a blurry photo of a person holding a cell phone,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2561,blip1,there is a bag of dunkin donuts next to a cell phone,"['coffee', 'dunkin donuts', 'dunkin donuts']",,[]
vizwiz,2273,blip1,there is a plane that is flying in the sky over a city,"['unanswerable', 'unanswerable', 'white']",,[]
vizwiz,2324,blip1,there is a can of food that is sitting on a counter,"['unanswerable', 'unanswerable', 'spaghetti']",,[]
vizwiz,3311,blip1,there is a cat that is sitting on the floor in front of a tv,"['no', 'no', 'no']",,[]
vizwiz,3736,blip1,there is a bottle of wine that is sitting on a table,"['nero mora', 'nero mora', 'nero mora']",,[]
vizwiz,765,blip1,there is a man that is sitting at a table with some food,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,405,blip1,this is an image of a computer screen with a message on it,"['select boot device', 'please select boot device 3 choices', 'unanswerable']",,[]
vizwiz,3617,blip1,there is a close up of a person holding a banana,"['unanswerable', 'yes', 'unanswerable']",,[]
vizwiz,2002,blip1,this is a close up of a person ' s hand holding a sports jacket,"['sport', 'unanswerable', 'sport']",,[]
vizwiz,1068,blip1,this is an image of a person holding a wii remote control,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,346,blip1,there is a blue sign that says chapter according on a wooden table,"['unanswerable', 'coordin', 'chapter coordinator maybe']",,[]
vizwiz,3196,blip1,someone is holding a can of tomato paste in their hand,"['tomato paste', 'tomato paste', 'tomato paste']",,[]
vizwiz,97,blip1,there is a menu on a table with wine glasses on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2078,blip1,there is a tube of skin food sitting on a green towel,"['body gel', 'skin food paprika soothing body gel', 'body gel']",,[]
vizwiz,2898,blip1,there is a red apple on a white plate on a table,"['unanswerable', 'radish', 'radish']",,[]
vizwiz,3,blip1,there is a toothbrush and a toothpaste sitting on a table,"['right', 'right', 'right']",,[]
vizwiz,2151,blip1,there is a blurry picture of a train on a train track,"['city scape', 'unanswerable', 'unanswerable']",,[]
vizwiz,2034,blip1,there is a bottle of all day allergy sitting on a carpet,"['allergy', 'all day allergy', '24 hour allergy']",,[]
vizwiz,2142,blip1,there is a hand holding a bottle of liquid with a picture on it,"['lotion', 'candle', 'unanswerable']",,[]
vizwiz,1072,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2133,blip1,this is a close up of a label on a black shirt,"['says sport savvy x', 'sprt savvy', 'sports savvy']",,[]
vizwiz,1034,blip1,there is a person holding a video game controller in their hand,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1376,blip1,there is a book that is sitting on a table next to a mouse,"['tom gates everythings amazing', 'everythings amazing sort', 'everythings amazing sort']",,[]
vizwiz,4294,blip1,there is a bag of oranges sitting on a table next to a glass of water,"['unanswerable', 'whole orange quash', 'unanswerable']",,[]
vizwiz,1696,blip1,someone holding a bag of chocolate chips in front of a laptop computer,"['market pantry semi sweet', 'market pantry', 'semi sweet']",,[]
vizwiz,658,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,131,blip1,there is a bottle of wine sitting on a table next to a glass,"['you did', 'unanswerable', 'unanswerable']",,[]
vizwiz,424,blip1,there is a close up of a computer screen with a black background,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3833,blip1,there is a picture of a picture of a pattern on the wall,"['blue white purple lines swirling together', 'green red yellow squares', 'teal red yellow swirls']",,[]
vizwiz,173,blip1,there is a man that is flying a kite in the air,"['grey', 'dark', 'white']",,[]
vizwiz,917,blip1,this is a picture of a picture of a man ' s face on a wall,"['athlete', 'unanswerable', 'unanswerable']",,[]
vizwiz,3955,blip1,this is a close up of a person ' s hand holding a book,"['ad', 'unanswerable', 'unanswerable']",,[]
vizwiz,2067,blip1,there is a blurry image of an airplane flying in the sky,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1559,blip1,this is an image of a can of canned food on a counter,"['unanswerable', 'unanswerable', 'many cans visible']",,[]
vizwiz,3714,blip1,there is a box of fiberone on a table next to a teddy bear,"['unanswerable', 'fiber 1', 'fiber 1']",,[]
vizwiz,2288,blip1,this is an image of a can of yogurt on a wooden table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2624,blip1,this is a picture of a piece of paper with a pencil on it,"['unanswerable', '90', 'unanswerable']",,[]
vizwiz,1245,blip1,there is a person cutting a piece of meat on a cutting board,"['meat', 'beef steak', 'beef']",,[]
vizwiz,1363,blip1,there is a person holding an orange button with a white writing on it,"['yes', 'yes', 'anti gravity slippers easyspirit']",,[]
vizwiz,2484,blip1,there is a cat that is laying down on the floor,"['pink', 'muave', 'red']",,[]
vizwiz,3094,blip1,there is a person standing on the floor with their feet on a rug,"['brown', 'grey', 'grey']",,[]
vizwiz,1110,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'boot screen']",,[]
vizwiz,970,blip1,this is a close up of a business card on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,971,blip1,this is an image of a computer screen with a message on it,"['down arrow twice hit enter', 'use down arrow to usb option', 'unanswerable']",,[]
vizwiz,4061,blip1,there is a bag of food that is sitting on a table,"['lean beef steak', 'lean beef steaks', 'meat pack lean beef']",,[]
vizwiz,2267,blip1,there is a box of tulsi chai on a green cloth,"['tulsi chai masala tea', 'tea', 'tulsi chai masala']",,[]
vizwiz,3609,blip1,there is a grey office chair with a black seat and arm rest,"['desk chair', 'chair', 'chair']",,[]
vizwiz,980,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3060,blip1,this is an image of a close up of a piece of fabric,"['unanswerable', 'plain mauve', 'white no']",,[]
vizwiz,3146,blip1,there is a man holding a box of chips in his hand,"['crackers', 'club multi grain crackers', 'club multi grain crackers']",,[]
vizwiz,315,blip1,there is a bottle of milk sitting on top of an open book,"['milk thistle', 'milk thistle', 'trader joes milk thistle']",,[]
vizwiz,1064,blip1,there is a laptop computer that has a blue screen on it,"['installing windows', 'still installing', 'still installing windows']",,[]
vizwiz,2519,blip1,this is a close up of a baby ' s blanket with polka dots,"['white yellow dots', 'white green dots', 'white pea green polka dots']",,[]
vizwiz,484,blip1,this is a close up of a computer screen with a keyboard and mouse,"['unanswerable', 'google', 'web page']",,[]
vizwiz,367,blip1,there is a person holding a bottle of toothpaste in their hand,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1523,blip1,this is an image of a cell phone sitting on a table,"['cellphone', 'phone', 'cell phone']",,[]
vizwiz,4299,blip1,this is an image of a package of toothbrushes on a table,"['package', 'bag', 'unanswerable']",,[]
vizwiz,895,blip1,this is a close up of a business card on a wooden table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1265,blip1,there is a person holding a cell phone in their hand,"['no', 'no', 'unanswerable']",,[]
vizwiz,711,blip1,this is an image of a computer screen with a congratulations message,"['zln', 'zln', 'zln']",,[]
vizwiz,606,blip1,there is a close up of a menu on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,500,blip1,this is an image of a computer screen with a picture of a woman,"['wvk', 'wvk', 'wvk']",,[]
vizwiz,4075,blip1,there is a close up of a bunch of carrots in a bag,"['unanswerable', 'frozen vegetables', 'vegetables']",,[]
vizwiz,720,blip1,there is a blurry picture of a street with cars parked on it,"['lawn street cars', 'cars', 'unanswerable']",,[]
vizwiz,567,blip1,this is an image of a computer screen with a error message,"['do you want to restore your computer using system cd', 'restore', 'do you want to restore your computer using system']",,[]
vizwiz,3699,blip1,there is a person that is standing on the floor with a book,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3410,blip1,there is a close up of a person ' s hand with a ring on it,"['unanswerable', 'unanswerable', 'no']",,[]
vizwiz,2882,blip1,harry potter and the deathly hallowse dvd,"['harry potter', 'harry potter deathly hallows', 'harry potter']",,[]
vizwiz,3602,blip1,there is a can of progrea sitting on a counter,"['progresso', 'progresso', 'progresso']",,[]
vizwiz,3245,blip1,there is a bag of chocolate haystacks sitting on a table,"['chocolate haystacks', 'chocolate haystacks', 'chocolate haystacks']",,[]
vizwiz,2129,blip1,there is a picture of a parrot sitting on top of a laptop,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2545,blip1,there is a close up of an open book with a hand holding it,"['90%', '90 percent', '85']",,[]
vizwiz,3051,blip1,this is a close up of a white shirt with buttons on it,"['button up shirt', 'shirt', 'grey button up']",,[]
vizwiz,1250,blip1,there is a blurry photo of a person holding a toothbrush,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1557,blip1,there is a book shelf with books and other items on it,"['shelving', 'pink shelves books speaker photos on', 'desk']",,[]
vizwiz,1304,blip1,there is a bottle of liquid sitting on a table in a living room,"['vinegar', 'bottle', 'vinegar']",,[]
vizwiz,1906,blip1,there is a close up of a hand holding a piece of paper,"['unanswerable', 'medicare card', 'cms']",,[]
vizwiz,2310,blip1,this is a picture of a cd case with a picture of the beatles,"['bluegrass americas music', 'bluegrass americas music', 'american bluegrass cd']",,[]
vizwiz,2422,blip1,this is a close up of a bottle of mouthwash on a counter,"['unanswerable', 'miracle whip', 'blue bottle']",,[]
vizwiz,2238,blip1,this is an image of a cell phone sitting on someone ' s lap,"['phone', 'cell phone', 'iphone']",,[]
vizwiz,1071,blip1,this is a close up of a piece of paper with a pair of scissors,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1313,blip1,this is an image of a computer screen with a picture on it,"['unanswerable', 'no', 'unanswerable']",,[]
vizwiz,1247,blip1,there is a can of food that is sitting on a table,"['12 28 2013', 'december 29th 2013', 'dec 28 2013']",,[]
vizwiz,3869,blip1,there is a carton of chocolate milk sitting on the floor,"['fat free milk', 'chocolate milk', 'chocolate fat free milk']",,[]
vizwiz,3234,blip1,there is a one dollar bill with a picture of a woman on it,"['1 dollar us bill', '1 dollar', '1 dollar bill']",,[]
vizwiz,4054,blip1,there is a person holding a plate with a toothbrush on it,"['negative', 'negative', 'i only see 1 line i think 2 means positive']",,[]
vizwiz,2956,blip1,there is a bottle of water sitting on top of a wooden dresser,"['bottle water', 'water bottle', 'bottled water']",,[]
vizwiz,2635,blip1,there is a small figurine of a boy sitting on a black surface,"['figurine', 'hobo', 'figurine boy']",,[]
vizwiz,4157,blip1,there is a t - shirt with the word phil university on it,"['ohio university logo', 'ohio university', 'ohio university']",,[]
vizwiz,2993,blip1,there is a close up of a man wearing a blue shirt and tie,"['unanswerable', 'american organization', 'unanswerable']",,[]
vizwiz,267,blip1,someone is holding up a purple box with information on it,"['advertisement', 'box', 'invitation']",,[]
vizwiz,488,blip1,there is a charger that is plugged into a laptop,"['dell charger', 'dell computer plug in', 'power supply dell']",,[]
vizwiz,2242,blip1,there is a close up of a white shirt with buttons on it,"['white', 'white', 'white']",,[]
vizwiz,663,blip1,there is a laptop computer sitting on a desk with a blue screen,"['unanswerable', 'no', 'no']",,[]
vizwiz,3150,blip1,this is an image of a toothbrush with a tube of toothpaste,"['biue', '1', '1 line']",,[]
vizwiz,3812,blip1,there is a digital clock mounted on the wall in a living room,"['23442', '23442', '23442']",,[]
vizwiz,4158,blip1,there is a person holding a deck of playing cards in their hand,"['playing cards', '2 kings', 'pair kings']",,[]
vizwiz,3336,blip1,there is a black hat with red writing on it sitting on a counter,"['red black yes', 'black red yes', 'black hat red writing']",,[]
vizwiz,3573,blip1,this is an image of a person holding a box of fruit,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1414,blip1,this is an image of a blurry photo of a person holding a cell phone,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2561,blip1,there is a bag of dunkin donuts next to a cell phone,"['coffee', 'dunkin donuts', 'dunkin donuts']",,[]
vizwiz,2273,blip1,there is a plane that is flying in the sky over a city,"['unanswerable', 'unanswerable', 'white']",,[]
vizwiz,2324,blip1,there is a can of food that is sitting on a counter,"['unanswerable', 'unanswerable', 'spaghetti']",,[]
vizwiz,3311,blip1,there is a cat that is sitting on the floor in front of a tv,"['no', 'no', 'no']",,[]
vizwiz,3736,blip1,there is a bottle of wine that is sitting on a table,"['nero mora', 'nero mora', 'nero mora']",,[]
vizwiz,765,blip1,there is a man that is sitting at a table with some food,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,405,blip1,this is an image of a computer screen with a message on it,"['select boot device', 'please select boot device 3 choices', 'unanswerable']",,[]
vizwiz,3617,blip1,there is a close up of a person holding a banana,"['unanswerable', 'yes', 'unanswerable']",,[]
vizwiz,2002,blip1,this is a close up of a person ' s hand holding a sports jacket,"['sport', 'unanswerable', 'sport']",,[]
vizwiz,1068,blip1,this is an image of a person holding a wii remote control,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,346,blip1,there is a blue sign that says chapter according on a wooden table,"['unanswerable', 'coordin', 'chapter coordinator maybe']",,[]
vizwiz,3196,blip1,someone is holding a can of tomato paste in their hand,"['tomato paste', 'tomato paste', 'tomato paste']",,[]
vizwiz,97,blip1,there is a menu on a table with wine glasses on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2078,blip1,there is a tube of skin food sitting on a green towel,"['body gel', 'skin food paprika soothing body gel', 'body gel']",,[]
vizwiz,2898,blip1,there is a red apple on a white plate on a table,"['unanswerable', 'radish', 'radish']",,[]
vizwiz,3,blip1,there is a toothbrush and a toothpaste sitting on a table,"['right', 'right', 'right']",,[]
vizwiz,2151,blip1,there is a blurry picture of a train on a train track,"['city scape', 'unanswerable', 'unanswerable']",,[]
vizwiz,2034,blip1,there is a bottle of all day allergy sitting on a carpet,"['allergy', 'all day allergy', '24 hour allergy']",,[]
vizwiz,2142,blip1,there is a hand holding a bottle of liquid with a picture on it,"['lotion', 'candle', 'unanswerable']",,[]
vizwiz,1072,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2133,blip1,this is a close up of a label on a black shirt,"['says sport savvy x', 'sprt savvy', 'sports savvy']",,[]
vizwiz,1034,blip1,there is a person holding a video game controller in their hand,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1376,blip1,there is a book that is sitting on a table next to a mouse,"['tom gates everythings amazing', 'everythings amazing sort', 'everythings amazing sort']",,[]
vizwiz,4294,blip1,there is a bag of oranges sitting on a table next to a glass of water,"['unanswerable', 'whole orange quash', 'unanswerable']",,[]
vizwiz,1696,blip1,someone holding a bag of chocolate chips in front of a laptop computer,"['market pantry semi sweet', 'market pantry', 'semi sweet']",,[]
vizwiz,658,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,131,blip1,there is a bottle of wine sitting on a table next to a glass,"['you did', 'unanswerable', 'unanswerable']",,[]
vizwiz,424,blip1,there is a close up of a computer screen with a black background,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3833,blip1,there is a picture of a picture of a pattern on the wall,"['blue white purple lines swirling together', 'green red yellow squares', 'teal red yellow swirls']",,[]
vizwiz,173,blip1,there is a man that is flying a kite in the air,"['grey', 'dark', 'white']",,[]
vizwiz,917,blip1,this is a picture of a picture of a man ' s face on a wall,"['athlete', 'unanswerable', 'unanswerable']",,[]
vizwiz,3955,blip1,this is a close up of a person ' s hand holding a book,"['ad', 'unanswerable', 'unanswerable']",,[]
vizwiz,2067,blip1,there is a blurry image of an airplane flying in the sky,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1559,blip1,this is an image of a can of canned food on a counter,"['unanswerable', 'unanswerable', 'many cans visible']",,[]
vizwiz,3714,blip1,there is a box of fiberone on a table next to a teddy bear,"['unanswerable', 'fiber 1', 'fiber 1']",,[]
vizwiz,2288,blip1,this is an image of a can of yogurt on a wooden table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2624,blip1,this is a picture of a piece of paper with a pencil on it,"['unanswerable', '90', 'unanswerable']",,[]
vizwiz,1245,blip1,there is a person cutting a piece of meat on a cutting board,"['meat', 'beef steak', 'beef']",,[]
vizwiz,1363,blip1,there is a person holding an orange button with a white writing on it,"['yes', 'yes', 'anti gravity slippers easyspirit']",,[]
vizwiz,2484,blip1,there is a cat that is laying down on the floor,"['pink', 'muave', 'red']",,[]
vizwiz,3094,blip1,there is a person standing on the floor with their feet on a rug,"['brown', 'grey', 'grey']",,[]
vizwiz,1110,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'boot screen']",,[]
vizwiz,970,blip1,this is a close up of a business card on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,971,blip1,this is an image of a computer screen with a message on it,"['down arrow twice hit enter', 'use down arrow to usb option', 'unanswerable']",,[]
vizwiz,4061,blip1,there is a bag of food that is sitting on a table,"['lean beef steak', 'lean beef steaks', 'meat pack lean beef']",,[]
vizwiz,2267,blip1,there is a box of tulsi chai on a green cloth,"['tulsi chai masala tea', 'tea', 'tulsi chai masala']",,[]
vizwiz,3609,blip1,there is a grey office chair with a black seat and arm rest,"['desk chair', 'chair', 'chair']",,[]
vizwiz,980,blip1,this is an image of a computer screen with a message on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3060,blip1,this is an image of a close up of a piece of fabric,"['unanswerable', 'plain mauve', 'white no']",,[]
vizwiz,3146,blip1,there is a man holding a box of chips in his hand,"['crackers', 'club multi grain crackers', 'club multi grain crackers']",,[]
vizwiz,315,blip1,there is a bottle of milk sitting on top of an open book,"['milk thistle', 'milk thistle', 'trader joes milk thistle']",,[]
vizwiz,1064,blip1,there is a laptop computer that has a blue screen on it,"['installing windows', 'still installing', 'still installing windows']",,[]
vizwiz,2519,blip1,this is a close up of a baby ' s blanket with polka dots,"['white yellow dots', 'white green dots', 'white pea green polka dots']",,[]
vizwiz,484,blip1,this is a close up of a computer screen with a keyboard and mouse,"['unanswerable', 'google', 'web page']",,[]
vizwiz,367,blip1,there is a person holding a bottle of toothpaste in their hand,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1523,blip1,this is an image of a cell phone sitting on a table,"['cellphone', 'phone', 'cell phone']",,[]
vizwiz,4299,blip1,this is an image of a package of toothbrushes on a table,"['package', 'bag', 'unanswerable']",,[]
vizwiz,895,blip1,this is a close up of a business card on a wooden table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1265,blip1,there is a person holding a cell phone in their hand,"['no', 'no', 'unanswerable']",,[]
vizwiz,711,blip1,this is an image of a computer screen with a congratulations message,"['zln', 'zln', 'zln']",,[]
vizwiz,606,blip1,there is a close up of a menu on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,500,blip1,this is an image of a computer screen with a picture of a woman,"['wvk', 'wvk', 'wvk']",,[]
vizwiz,4075,blip1,there is a close up of a bunch of carrots in a bag,"['unanswerable', 'frozen vegetables', 'vegetables']",,[]
vizwiz,2824,blip1,there is a laptop computer sitting on top of a wooden desk,"['blue', 'blue', 'blue']",,[]
vizwiz,3221,blip1,there is a white cup sitting on a table next to a piece of paper,"['cup', 'cup', 'styrofoam cup']",,[]
vizwiz,956,blip1,there is a person holding a yellow and black card in their hand,"['unanswerable', 'unanswerable', 'blurry']",,[]
vizwiz,2265,blip1,this is an image of a kitchen with a sink and a dishwasher,"['sink', 'dish drainer', 'kitchen sink dish tray dish soap bottle']",,[]
vizwiz,2214,blip1,there is a person holding a bottle of toothpaste in their hand,"['unanswerable', 'no', 'hydrocortisone']",,[]
vizwiz,3044,blip1,this is an image of a red shirt with white polka dots on it,"['10 euro', '10', '10']",,[]
vizwiz,2523,blip1,this is an image of a cell phone sitting on a couch,"['nothing', 'blank screen', '5.8ghz']",,[]
vizwiz,2319,blip1,there is a black video game controller sitting on a wooden table,"['black video game controller', 'black gamer console', 'controller black']",,[]
vizwiz,2455,blip1,there is a man that is standing in the dark with a skateboard,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2744,blip1,there is a close up of a person ' s feet with a remote control,"['blank', 'unanswerable', 'unanswerable']",,[]
vizwiz,2150,blip1,there is a person holding a bottle of perfume in their hand,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1676,blip1,there is a bird that is sitting on the ledge of a building,"['leave be if wild will fend for itself', 'leave alone', 'worms']",,[]
vizwiz,504,blip1,this is an image of a computer screen showing a message,"['windows cannot repair computer automatically', 'startup repair cannot repair', 'unanswerable']",,[]
vizwiz,3314,blip1,there is a close up of a package of cheese on a table,"['great value flour', 'unanswerable', 'unanswerable']",,[]
vizwiz,2431,blip1,there is a bottle of cough sitting on top of a table,"['adult tussin cough cold', 'cough syrup hyvee', 'cough cold medecine']",,[]
vizwiz,1524,blip1,there is a person holding a cup of yogurt in front of a refrigerator,"['blue mouse boulder', 'blue moose', 'cheese']",,[]
vizwiz,3399,blip1,this is a picture of a picture of a man and a woman,"['unanswerable', 'wizard oz', 'grease']",,[]
vizwiz,1721,blip1,this is an image of a desktop computer and keyboard on a desk,"['computer', 'computer', 'computer']",,[]
vizwiz,4013,blip1,there is a person holding a can of dog food in their hand,"['unanswerable', 'soeln', 'shrimp']",,[]
vizwiz,3953,blip1,there is a can of food that is sitting on a table,"['blurry', 'unanswerable', '30 mg']",,[]
vizwiz,1536,blip1,this is an image of a close up of a jar of fruit,"['apple chunks', 'unanswerable', 'fruit']",,[]
vizwiz,3470,blip1,there is a package of honey soy chicken sitting on a table,"['chicken', 'food', 'honey soy chicken']",,[]
