dataset,image_id,model,generated_caption,reference_captions,question,answers
coco,178618,blip2,a giraffe is standing in a grassy field,"['A dust cloud has formed in front of an elephant.', 'An elephant standing in a dust filled field.', 'an elephant is standing in a dirt field', 'An elephant is standing in a dusty dry field.', 'A large brown elephant standing on the dirt ground.']",,
coco,455352,blip2,a clock tower with a clock,"['a bell tower with a clock built inside of it ', 'a white clock is on top of a tower', 'A big building with a clock on the top and one in the middle.', 'A clock is mounted to the side of a tower.', 'A clock tower with a compass sitting on top of it.']",,
coco,394510,blip2,a boy is riding a skateboard on a sidewalk,"['A small child on a skateboard photoshopped over a street image.', 'A young boy with a gold shirt is on a purple skateboard.', 'A little kid that is on a skateboard.', 'A young boy riding a skateboard on a sidewalk', ""A young skateboarder isn't much bigger than his board.""]",,
coco,284743,blip2,a man is holding a bat,"['A group of people staring at a woman holding a bat.', 'A girl being photographed holding a baseball bat.', 'a close up of a person holding a bat in the dark', 'a woman being photographed holding a baseball bat', 'A woman holding a baseball bat having her photo taken']",,
coco,234413,blip2,a white toilet in a bathroom,"['A white toilet sitting in a bathroom stall next to a TP dispenser.', 'A white toilet sits in a bathroom, with the lid open.', 'A small, white toilet with a toilet paper dispenser on the wall.', 'A toilet is placed within a shower stall.', 'A toilet right next to a shower stall. ']",,
coco,317433,blip2,two horses pulling a plow,"['a couple of horses pull a contraption ', 'Two irking horses pulling a piece of equipment guided by a man.', 'Man in a field walking behind two Clydesdale horses.', 'A man guiding a plow being pulled by two horses.', 'A man behind farm equipment pulled by horses']",,
coco,468632,blip2,a group of people playing a game of frisbee,"['A group of young men standing on top of a soccer field.', 'Some people playing with a disc in a field.', 'A couple of men are running around in a field', 'A group of men that are on a field playing frisbee.', 'some males are playing frisbee and some trees']",,
coco,543528,blip2,a plane flying in the sky,"['A big plane flying low  on a cloudy sky', 'The underside of an airplane taking off into the cloudy sky.', 'An airplane flying high in the sky ', 'a airplane that is flying through the sky', 'A plane soars hundreds of feet in the air.']",,
coco,176634,blip2,a zebra grazes on the ground,"['A zebra playing on a field with logs of tree', 'A couple of zebra standing on top of a rock.', 'A zebra has its nose pressed to the ground. ', 'a zebra bending down eating something off the ground', 'A zebra walking around looking for something to eat']",,
coco,368940,blip2,a black and white bathroom with a toilet and sink,"['a bathroom with a mirror and a sink', 'Small wooden and white kitchen sink with a small mirror. ', 'A clean bathroom with a sink and a checkered linoleum floor', 'this floor has a pattern of black and white tiles the sink is the same pattern', 'A white sink with a black cabinet underneath it.']",,
coco,307074,blip2,a yellow traffic light with a cloudy sky,"['A traffic light hanging over a road at a cross walk.', 'two stop and go lights at an intersection', 'a large street with buildings and street lights', 'a stop light right across the street from a fire station ', 'A city intersection with traffic lights on a stormy day.']",,
coco,389451,blip2,a group of cows on a beach,"['A herd of cattle walking across a beach next to the ocean.', 'A group of cows walking down a beach.', 'Four cows walking down a sandy beach near the water.', 'COWS WALKING ALONG THE BEACH, AND PEOPLE OUT IN THE WATER', 'A group of cows walking on a beach and people and a boat in the water.']",,
coco,234757,blip2,a group of ducks in a flooded street,"['A parking meter sitting in the middle of a flooded street.', 'A bunch of water covering a lot of stuff in the streer', 'there is a street that has been very flooded ', 'A flooded street with just the top of a parking meter, a bench and  couple of poles visible.', 'Some posts and the top of a bench are in high water.']",,
coco,268378,blip2,a group of people sitting around a table,"['A group of people eating a meal at a table.', 'A group of people sitting at a table enjoying food.', 'Group of people smiling and eating a meal at a long table with candles.', 'Men and women eating dinner at a table.  ', 'A group of people sitting around a table with food and drink.']",,
coco,277020,blip2,a man is pouring a drink into a glass,"['A man sitting at a bar being served by a woman', 'A man sitting at a bar next to another man near a waitress.', 'A main sitting at a table being served', 'Man reaches over for his plate at a restaurant counter. ', 'Asian businessman in a restaurant with one of them being served. ']",,
coco,92053,blip2,a plate of food on a table,"['Three plates, spoons and glasses on a dining table', 'A bunch of plates with food on them on a table. ', 'a couple of plates with food inside sits next to each other ', 'Three white dishes with three different sorts of food on them.', 'Three different meals on plates with silverware and beverages.']",,
coco,327780,blip2,a piece of cake on a plate,"['A fork cutting into a piece of cake', 'A piece of cake sitting on top of a blue and white paper plate.', 'a piece of yellow cake with white frosting on a paper plate ', 'A fork cutting a piece of cake on a plate', 'a close up of a piece of cake on a plate']",,
coco,2587,blip2,a piece of fruit in a plastic bag,"['a close up of a banana and a doughnut in a plastic bag', 'Closeup of a bag containing a banana and a doughnut.', 'a banana and a chocolate frosted donut sitting in a baggie', 'A banana and donut in a sandwich bag.', 'A banana and donut in the same plastic bag.']",,
coco,507797,blip2,a group of people waiting to get on a bus,"['Two buses parked next to each other in front of a building.', 'A group of people getting off of a bus.', 'A group of people getting off of a bus .', 'A group of older women getting off a parked bus', 'Elderly women debark a bus at a station. ']",,
vizwiz,720,blip2,a blurred view of a city street at night,"['lawn street cars', 'cars', 'unanswerable']",,[]
vizwiz,567,blip2,if you want to install windows xp on your computer,"['do you want to restore your computer using system cd', 'restore', 'do you want to restore your computer using system']",,[]
vizwiz,3699,blip2,a person squats on the floor,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3410,blip2,a woman is holding a ring in her hand,"['unanswerable', 'unanswerable', 'no']",,[]
vizwiz,2882,blip2,a man is holding a harry potter dvd box,"['harry potter', 'harry potter deathly hallows', 'harry potter']",,[]
vizwiz,3602,blip2,a close up of a can of soup,"['progresso', 'progresso', 'progresso']",,[]
vizwiz,3245,blip2,a bag of chocolate hazelnut treats,"['chocolate haystacks', 'chocolate haystacks', 'chocolate haystacks']",,[]
vizwiz,2129,blip2,a picture of a parrot on a computer screen,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2545,blip2,a woman is holding a book in her hand,"['90%', '90 percent', '85']",,[]
vizwiz,3051,blip2,a close up of a white shirt with buttons and buttons,"['button up shirt', 'shirt', 'grey button up']",,[]
vizwiz,1250,blip2,a close up view of a toilet paper roll,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1557,blip2,a shelf with books on it,"['shelving', 'pink shelves books speaker photos on', 'desk']",,[]
vizwiz,1304,blip2,a bottle of oil sits on a table,"['vinegar', 'bottle', 'vinegar']",,[]
vizwiz,1906,blip2,a person holding up a piece of paper,"['unanswerable', 'medicare card', 'cms']",,[]
vizwiz,2310,blip2,cd cd cd cd cd,"['bluegrass americas music', 'bluegrass americas music', 'american bluegrass cd']",,[]
vizwiz,2422,blip2,a bottle of milk sitting on a counter,"['unanswerable', 'miracle whip', 'blue bottle']",,[]
vizwiz,2238,blip2,a black iphone sat on a person's lap,"['phone', 'cell phone', 'iphone']",,[]
vizwiz,1071,blip2,a close up of a barcode on a piece of paper,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1313,blip2,a computer screen with a keyboard on it,"['unanswerable', 'no', 'unanswerable']",,[]
vizwiz,1247,blip2,a tin tin tin tin,"['12 28 2013', 'december 29th 2013', 'dec 28 2013']",,[]
vizwiz,3869,blip2,a man holds a carton of chocolate milk on a wooden floor,"['fat free milk', 'chocolate milk', 'chocolate fat free milk']",,[]
vizwiz,3234,blip2,a close up of a dollar bill,"['1 dollar us bill', '1 dollar', '1 dollar bill']",,[]
vizwiz,4054,blip2,a person is holding a paper plate on a table,"['negative', 'negative', 'i only see 1 line i think 2 means positive']",,[]
vizwiz,2956,blip2,a bottle of water sits on a dresser,"['bottle water', 'water bottle', 'bottled water']",,[]
vizwiz,2635,blip2,a man in a hat is sitting on a table,"['figurine', 'hobo', 'figurine boy']",,[]
vizwiz,4157,blip2,a shirt with the word ohio on it,"['ohio university logo', 'ohio university', 'ohio university']",,[]
vizwiz,2993,blip2,a man wearing a polo shirt,"['unanswerable', 'american organization', 'unanswerable']",,[]
vizwiz,267,blip2,a picture of a box of boxes,"['advertisement', 'box', 'invitation']",,[]
vizwiz,488,blip2,dell ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter,"['dell charger', 'dell computer plug in', 'power supply dell']",,[]
vizwiz,2242,blip2,a close up view of a man's shirt,"['white', 'white', 'white']",,[]
vizwiz,663,blip2,a laptop computer with a screen on it,"['unanswerable', 'no', 'no']",,[]
vizwiz,3150,blip2,a sample of a blood test,"['biue', '1', '1 line']",,[]
vizwiz,3812,blip2,a thermometer is mounted on the wall of a room,"['23442', '23442', '23442']",,[]
vizwiz,4158,blip2,a person holding a deck of playing cards,"['playing cards', '2 kings', 'pair kings']",,[]
vizwiz,3336,blip2,a person wearing a hat,"['red black yes', 'black red yes', 'black hat red writing']",,[]
vizwiz,3573,blip2,a man sits on a toilet seat with a toothbrush in his mouth,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1414,blip2,a detailed description of the image,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2561,blip2,a dunkin donut sits on a table,"['coffee', 'dunkin donuts', 'dunkin donuts']",,[]
vizwiz,2273,blip2,a black and white image of an airplane flying in the sky,"['unanswerable', 'unanswerable', 'white']",,[]
vizwiz,2324,blip2,a person is holding a tin of spaghetti noodles,"['unanswerable', 'unanswerable', 'spaghetti']",,[]
vizwiz,3311,blip2,a living room with a tv and a fireplace,"['no', 'no', 'no']",,[]
vizwiz,3736,blip2,a bottle of wine sitting on a table,"['nero mora', 'nero mora', 'nero mora']",,[]
vizwiz,765,blip2,a man is holding a carton of milk on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,405,blip2,a computer screen with a keyboard on it,"['select boot device', 'please select boot device 3 choices', 'unanswerable']",,[]
vizwiz,3617,blip2,a person holds a phone in their hand,"['unanswerable', 'yes', 'unanswerable']",,[]
vizwiz,2002,blip2,a black shirt with a white logo on the back,"['sport', 'unanswerable', 'sport']",,[]
vizwiz,1068,blip2,a white remote control is attached to a person's leg,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,346,blip2,a sign on a wall,"['unanswerable', 'coordin', 'chapter coordinator maybe']",,[]
vizwiz,3196,blip2,a person holding a can of tomato paste,"['tomato paste', 'tomato paste', 'tomato paste']",,[]
vizwiz,97,blip2,a wine menu on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2078,blip2,a bottle of body lotion sitting on a table,"['body gel', 'skin food paprika soothing body gel', 'body gel']",,[]
vizwiz,2898,blip2,a red radish sits on a plate,"['unanswerable', 'radish', 'radish']",,[]
vizwiz,3,blip2,two toothbrushes on a wooden table,"['right', 'right', 'right']",,[]
vizwiz,2151,blip2,a close up of a person holding a banknote,"['city scape', 'unanswerable', 'unanswerable']",,[]
vizwiz,2034,blip2,a bottle of cough syrup on a tabletop,"['allergy', 'all day allergy', '24 hour allergy']",,[]
vizwiz,2142,blip2,a hand holding a bottle of body lotion,"['lotion', 'candle', 'unanswerable']",,[]
vizwiz,1072,blip2,a computer screen with an error message,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2133,blip2,a label on the back of a shirt,"['says sport savvy x', 'sprt savvy', 'sports savvy']",,[]
vizwiz,1034,blip2,a close up of a person's finger,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1376,blip2,a picture of a book on a table,"['tom gates everythings amazing', 'everythings amazing sort', 'everythings amazing sort']",,[]
vizwiz,4294,blip2,a man is holding a packet of sugar,"['unanswerable', 'whole orange quash', 'unanswerable']",,[]
vizwiz,1696,blip2,a person holding a bag of chocolate chips,"['market pantry semi sweet', 'market pantry', 'semi sweet']",,[]
vizwiz,658,blip2,a picture of a computer screen,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,131,blip2,a bottle of wine sits on a table,"['you did', 'unanswerable', 'unanswerable']",,[]
vizwiz,424,blip2,a close-up of a laptop screen,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3833,blip2,a black and white image of a zebra pattern,"['blue white purple lines swirling together', 'green red yellow squares', 'teal red yellow swirls']",,[]
vizwiz,173,blip2,a man is flying a kite kite,"['grey', 'dark', 'white']",,[]
vizwiz,917,blip2,a picture of a man's face in front of a mirror,"['athlete', 'unanswerable', 'unanswerable']",,[]
vizwiz,3955,blip2,a person holding up a magazine,"['ad', 'unanswerable', 'unanswerable']",,[]
vizwiz,2067,blip2,a black and white image of a black and white image of a black and white image,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1559,blip2,a can of soup sits on a counter,"['unanswerable', 'unanswerable', 'many cans visible']",,[]
vizwiz,3714,blip2,a box of fiber one chocolate brownies on a table,"['unanswerable', 'fiber 1', 'fiber 1']",,[]
vizwiz,2288,blip2,a picture of a can of canned tuna,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2624,blip2,a pencil on a piece of paper,"['unanswerable', '90', 'unanswerable']",,[]
vizwiz,1245,blip2,a person holds a piece of meat on a plate,"['meat', 'beef steak', 'beef']",,[]
vizwiz,1363,blip2,a person is holding a piece of paper in their hand,"['yes', 'yes', 'anti gravity slippers easyspirit']",,[]
vizwiz,2484,blip2,a close up of a person's face,"['pink', 'muave', 'red']",,[]
vizwiz,3094,blip2,a person is sitting on a couch,"['brown', 'grey', 'grey']",,[]
vizwiz,1110,blip2,a computer screen with an error message,"['unanswerable', 'unanswerable', 'boot screen']",,[]
vizwiz,970,blip2,a man sits on a table with a cup of coffee,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,971,blip2,a computer screen with a keyboard on it,"['down arrow twice hit enter', 'use down arrow to usb option', 'unanswerable']",,[]
vizwiz,4061,blip2,a label on a plastic bag with a label on it,"['lean beef steak', 'lean beef steaks', 'meat pack lean beef']",,[]
vizwiz,2267,blip2,the original tulsi chai masala,"['tulsi chai masala tea', 'tea', 'tulsi chai masala']",,[]
vizwiz,3609,blip2,a blue office chair with a blue armrest,"['desk chair', 'chair', 'chair']",,[]
vizwiz,980,blip2,a black laptop computer on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3060,blip2,a close up of a blue shirt,"['unanswerable', 'plain mauve', 'white no']",,[]
vizwiz,3146,blip2,a man holds up a box of crackers,"['crackers', 'club multi grain crackers', 'club multi grain crackers']",,[]
vizwiz,315,blip2,a bottle of milk is sitting on a table,"['milk thistle', 'milk thistle', 'trader joes milk thistle']",,[]
vizwiz,1064,blip2,a computer screen with windows xp on it,"['installing windows', 'still installing', 'still installing windows']",,[]
vizwiz,2519,blip2,a close up of a polka dot on a white blanket,"['white yellow dots', 'white green dots', 'white pea green polka dots']",,[]
vizwiz,484,blip2,a computer screen with a keyboard on it,"['unanswerable', 'google', 'web page']",,[]
vizwiz,367,blip2,a person's hand holding a tube of toothpaste,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1523,blip2,a white cell phone sits on a wooden table,"['cellphone', 'phone', 'cell phone']",,[]
vizwiz,4299,blip2,a packet of cigarettes in a plastic bag,"['package', 'bag', 'unanswerable']",,[]
vizwiz,895,blip2,a person is sitting on a table with a card on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1265,blip2,a person holding a cell phone,"['no', 'no', 'unanswerable']",,[]
vizwiz,711,blip2,a computer screen with a message on it,"['zln', 'zln', 'zln']",,[]
vizwiz,606,blip2,a close-up of a person holding a cell phone,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,500,blip2,a computer screen with a message on it,"['wvk', 'wvk', 'wvk']",,[]
vizwiz,4075,blip2,a close up of a bag of vegetables,"['unanswerable', 'frozen vegetables', 'vegetables']",,[]
vizwiz,720,blip2,a blurred view of a city street at night,"['lawn street cars', 'cars', 'unanswerable']",,[]
vizwiz,567,blip2,if you want to install windows xp on your computer,"['do you want to restore your computer using system cd', 'restore', 'do you want to restore your computer using system']",,[]
vizwiz,3699,blip2,a person squats on the floor,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3410,blip2,a woman is holding a ring in her hand,"['unanswerable', 'unanswerable', 'no']",,[]
vizwiz,2882,blip2,a man is holding a harry potter dvd box,"['harry potter', 'harry potter deathly hallows', 'harry potter']",,[]
vizwiz,3602,blip2,a close up of a can of soup,"['progresso', 'progresso', 'progresso']",,[]
vizwiz,3245,blip2,a bag of chocolate hazelnut treats,"['chocolate haystacks', 'chocolate haystacks', 'chocolate haystacks']",,[]
vizwiz,2129,blip2,a picture of a parrot on a computer screen,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2545,blip2,a woman is holding a book in her hand,"['90%', '90 percent', '85']",,[]
vizwiz,3051,blip2,a close up of a white shirt with buttons and buttons,"['button up shirt', 'shirt', 'grey button up']",,[]
vizwiz,1250,blip2,a close up view of a toilet paper roll,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1557,blip2,a shelf with books on it,"['shelving', 'pink shelves books speaker photos on', 'desk']",,[]
vizwiz,1304,blip2,a bottle of oil sits on a table,"['vinegar', 'bottle', 'vinegar']",,[]
vizwiz,1906,blip2,a person holding up a piece of paper,"['unanswerable', 'medicare card', 'cms']",,[]
vizwiz,2310,blip2,cd cd cd cd cd,"['bluegrass americas music', 'bluegrass americas music', 'american bluegrass cd']",,[]
vizwiz,2422,blip2,a bottle of milk sitting on a counter,"['unanswerable', 'miracle whip', 'blue bottle']",,[]
vizwiz,2238,blip2,a black iphone sat on a person's lap,"['phone', 'cell phone', 'iphone']",,[]
vizwiz,1071,blip2,a close up of a barcode on a piece of paper,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1313,blip2,a computer screen with a keyboard on it,"['unanswerable', 'no', 'unanswerable']",,[]
vizwiz,1247,blip2,a tin tin tin tin,"['12 28 2013', 'december 29th 2013', 'dec 28 2013']",,[]
vizwiz,3869,blip2,a man holds a carton of chocolate milk on a wooden floor,"['fat free milk', 'chocolate milk', 'chocolate fat free milk']",,[]
vizwiz,3234,blip2,a close up of a dollar bill,"['1 dollar us bill', '1 dollar', '1 dollar bill']",,[]
vizwiz,4054,blip2,a person is holding a paper plate on a table,"['negative', 'negative', 'i only see 1 line i think 2 means positive']",,[]
vizwiz,2956,blip2,a bottle of water sits on a dresser,"['bottle water', 'water bottle', 'bottled water']",,[]
vizwiz,2635,blip2,a man in a hat is sitting on a table,"['figurine', 'hobo', 'figurine boy']",,[]
vizwiz,4157,blip2,a shirt with the word ohio on it,"['ohio university logo', 'ohio university', 'ohio university']",,[]
vizwiz,2993,blip2,a man wearing a polo shirt,"['unanswerable', 'american organization', 'unanswerable']",,[]
vizwiz,267,blip2,a picture of a box of boxes,"['advertisement', 'box', 'invitation']",,[]
vizwiz,488,blip2,dell ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter ac adapter,"['dell charger', 'dell computer plug in', 'power supply dell']",,[]
vizwiz,2242,blip2,a close up view of a man's shirt,"['white', 'white', 'white']",,[]
vizwiz,663,blip2,a laptop computer with a screen on it,"['unanswerable', 'no', 'no']",,[]
vizwiz,3150,blip2,a sample of a blood test,"['biue', '1', '1 line']",,[]
vizwiz,3812,blip2,a thermometer is mounted on the wall of a room,"['23442', '23442', '23442']",,[]
vizwiz,4158,blip2,a person holding a deck of playing cards,"['playing cards', '2 kings', 'pair kings']",,[]
vizwiz,3336,blip2,a person wearing a hat,"['red black yes', 'black red yes', 'black hat red writing']",,[]
vizwiz,3573,blip2,a man sits on a toilet seat with a toothbrush in his mouth,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1414,blip2,a detailed description of the image,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2561,blip2,a dunkin donut sits on a table,"['coffee', 'dunkin donuts', 'dunkin donuts']",,[]
vizwiz,2273,blip2,a black and white image of an airplane flying in the sky,"['unanswerable', 'unanswerable', 'white']",,[]
vizwiz,2324,blip2,a person is holding a tin of spaghetti noodles,"['unanswerable', 'unanswerable', 'spaghetti']",,[]
vizwiz,3311,blip2,a living room with a tv and a fireplace,"['no', 'no', 'no']",,[]
vizwiz,3736,blip2,a bottle of wine sitting on a table,"['nero mora', 'nero mora', 'nero mora']",,[]
vizwiz,765,blip2,a man is holding a carton of milk on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,405,blip2,a computer screen with a keyboard on it,"['select boot device', 'please select boot device 3 choices', 'unanswerable']",,[]
vizwiz,3617,blip2,a person holds a phone in their hand,"['unanswerable', 'yes', 'unanswerable']",,[]
vizwiz,2002,blip2,a black shirt with a white logo on the back,"['sport', 'unanswerable', 'sport']",,[]
vizwiz,1068,blip2,a white remote control is attached to a person's leg,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,346,blip2,a sign on a wall,"['unanswerable', 'coordin', 'chapter coordinator maybe']",,[]
vizwiz,3196,blip2,a person holding a can of tomato paste,"['tomato paste', 'tomato paste', 'tomato paste']",,[]
vizwiz,97,blip2,a wine menu on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2078,blip2,a bottle of body lotion sitting on a table,"['body gel', 'skin food paprika soothing body gel', 'body gel']",,[]
vizwiz,2898,blip2,a red radish sits on a plate,"['unanswerable', 'radish', 'radish']",,[]
vizwiz,3,blip2,two toothbrushes on a wooden table,"['right', 'right', 'right']",,[]
vizwiz,2151,blip2,a close up of a person holding a banknote,"['city scape', 'unanswerable', 'unanswerable']",,[]
vizwiz,2034,blip2,a bottle of cough syrup on a tabletop,"['allergy', 'all day allergy', '24 hour allergy']",,[]
vizwiz,2142,blip2,a hand holding a bottle of body lotion,"['lotion', 'candle', 'unanswerable']",,[]
vizwiz,1072,blip2,a computer screen with an error message,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2133,blip2,a label on the back of a shirt,"['says sport savvy x', 'sprt savvy', 'sports savvy']",,[]
vizwiz,1034,blip2,a close up of a person's finger,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1376,blip2,a picture of a book on a table,"['tom gates everythings amazing', 'everythings amazing sort', 'everythings amazing sort']",,[]
vizwiz,4294,blip2,a man is holding a packet of sugar,"['unanswerable', 'whole orange quash', 'unanswerable']",,[]
vizwiz,1696,blip2,a person holding a bag of chocolate chips,"['market pantry semi sweet', 'market pantry', 'semi sweet']",,[]
vizwiz,658,blip2,a picture of a computer screen,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,131,blip2,a bottle of wine sits on a table,"['you did', 'unanswerable', 'unanswerable']",,[]
vizwiz,424,blip2,a close-up of a laptop screen,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3833,blip2,a black and white image of a zebra pattern,"['blue white purple lines swirling together', 'green red yellow squares', 'teal red yellow swirls']",,[]
vizwiz,173,blip2,a man is flying a kite kite,"['grey', 'dark', 'white']",,[]
vizwiz,917,blip2,a picture of a man's face in front of a mirror,"['athlete', 'unanswerable', 'unanswerable']",,[]
vizwiz,3955,blip2,a person holding up a magazine,"['ad', 'unanswerable', 'unanswerable']",,[]
vizwiz,2067,blip2,a black and white image of a black and white image of a black and white image,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1559,blip2,a can of soup sits on a counter,"['unanswerable', 'unanswerable', 'many cans visible']",,[]
vizwiz,3714,blip2,a box of fiber one chocolate brownies on a table,"['unanswerable', 'fiber 1', 'fiber 1']",,[]
vizwiz,2288,blip2,a picture of a can of canned tuna,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2624,blip2,a pencil on a piece of paper,"['unanswerable', '90', 'unanswerable']",,[]
vizwiz,1245,blip2,a person holds a piece of meat on a plate,"['meat', 'beef steak', 'beef']",,[]
vizwiz,1363,blip2,a person is holding a piece of paper in their hand,"['yes', 'yes', 'anti gravity slippers easyspirit']",,[]
vizwiz,2484,blip2,a close up of a person's face,"['pink', 'muave', 'red']",,[]
vizwiz,3094,blip2,a person is sitting on a couch,"['brown', 'grey', 'grey']",,[]
vizwiz,1110,blip2,a computer screen with an error message,"['unanswerable', 'unanswerable', 'boot screen']",,[]
vizwiz,970,blip2,a man sits on a table with a cup of coffee,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,971,blip2,a computer screen with a keyboard on it,"['down arrow twice hit enter', 'use down arrow to usb option', 'unanswerable']",,[]
vizwiz,4061,blip2,a label on a plastic bag with a label on it,"['lean beef steak', 'lean beef steaks', 'meat pack lean beef']",,[]
vizwiz,2267,blip2,the original tulsi chai masala,"['tulsi chai masala tea', 'tea', 'tulsi chai masala']",,[]
vizwiz,3609,blip2,a blue office chair with a blue armrest,"['desk chair', 'chair', 'chair']",,[]
vizwiz,980,blip2,a black laptop computer on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3060,blip2,a close up of a blue shirt,"['unanswerable', 'plain mauve', 'white no']",,[]
vizwiz,3146,blip2,a man holds up a box of crackers,"['crackers', 'club multi grain crackers', 'club multi grain crackers']",,[]
vizwiz,315,blip2,a bottle of milk is sitting on a table,"['milk thistle', 'milk thistle', 'trader joes milk thistle']",,[]
vizwiz,1064,blip2,a computer screen with windows xp on it,"['installing windows', 'still installing', 'still installing windows']",,[]
vizwiz,2519,blip2,a close up of a polka dot on a white blanket,"['white yellow dots', 'white green dots', 'white pea green polka dots']",,[]
vizwiz,484,blip2,a computer screen with a keyboard on it,"['unanswerable', 'google', 'web page']",,[]
vizwiz,367,blip2,a person's hand holding a tube of toothpaste,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1523,blip2,a white cell phone sits on a wooden table,"['cellphone', 'phone', 'cell phone']",,[]
vizwiz,4299,blip2,a packet of cigarettes in a plastic bag,"['package', 'bag', 'unanswerable']",,[]
vizwiz,895,blip2,a person is sitting on a table with a card on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1265,blip2,a person holding a cell phone,"['no', 'no', 'unanswerable']",,[]
vizwiz,711,blip2,a computer screen with a message on it,"['zln', 'zln', 'zln']",,[]
vizwiz,606,blip2,a close-up of a person holding a cell phone,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,500,blip2,a computer screen with a message on it,"['wvk', 'wvk', 'wvk']",,[]
vizwiz,4075,blip2,a close up of a bag of vegetables,"['unanswerable', 'frozen vegetables', 'vegetables']",,[]
vizwiz,2824,blip2,a white laptop computer with a blue screen,"['blue', 'blue', 'blue']",,[]
vizwiz,3221,blip2,a white plastic cup on a table,"['cup', 'cup', 'styrofoam cup']",,[]
vizwiz,956,blip2,a person holding a yellow credit card,"['unanswerable', 'unanswerable', 'blurry']",,[]
vizwiz,2265,blip2,a kitchen sink with a soap dispenser,"['sink', 'dish drainer', 'kitchen sink dish tray dish soap bottle']",,[]
vizwiz,2214,blip2,a man holds a bottle of toothpaste in his hand,"['unanswerable', 'no', 'hydrocortisone']",,[]
vizwiz,3044,blip2,polka dot polka dot polka dot polka dot polka dot,"['10 euro', '10', '10']",,[]
vizwiz,2523,blip2,a cell phone sitting on a table,"['nothing', 'blank screen', '5.8ghz']",,[]
vizwiz,2319,blip2,a black ps3 controller on a table,"['black video game controller', 'black gamer console', 'controller black']",,[]
vizwiz,2455,blip2,a plane flying over a dark sky,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2744,blip2,a woman is holding a blood pressure monitor in her hand,"['blank', 'unanswerable', 'unanswerable']",,[]
vizwiz,2150,blip2,a man holds a bottle of perfume in his hand,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1676,blip2,a bird sits on top of a nest,"['leave be if wild will fend for itself', 'leave alone', 'worms']",,[]
vizwiz,504,blip2,a close up of a computer screen,"['windows cannot repair computer automatically', 'startup repair cannot repair', 'unanswerable']",,[]
vizwiz,3314,blip2,a close up of a bag of potato chips,"['great value flour', 'unanswerable', 'unanswerable']",,[]
